Date,League,Home_Team,Away_Team,FTR,FTHG,FTAG,HS,AS,HST,AST,Home_ELO,Away_ELO,Home_Win_Streak,Away_Win_Streak,Home_Loss_Streak,Away_Loss_Streak,Home_Unbeaten_Streak,Away_Unbeaten_Streak,Home_Winless_Streak,Away_Winless_Streak,Home_Points_Last_5,Away_Points_Last_5,Home_Points_Last_10,Away_Points_Last_10,Home_Points_Last_20,Away_Points_Last_20,Home_Net_FTG,Away_Net_FTG,Home_Net_S,Away_Net_S,Home_Net_ST,Away_Net_ST,FTHG_Conceded,FTAG_Conceded,HST_Conceded,AST_Conceded,HS_Conceded,AS_Conceded
2020-06-28,I1,Napoli,SPAL,2,3,1,17,5,11,3,1161.01974766698,825.464085895127,1,1,0,0,1,1,0,0,12,3,18,6,29,12,2,-2,12,-12,8,-8,1,3,3,11,5,17
2020-06-28,I1,Sampdoria,Bologna,0,1,2,13,9,7,4,944.747042225595,977.225898115498,1,0,0,1,1,0,0,1,6,4,11,12,23,25,-1,1,4,-4,3,-3,2,1,4,7,9,13
2020-06-28,I1,Sassuolo,Verona,1,3,3,13,6,9,4,1044.83022969958,1048.36650903384,1,0,0,1,1,0,0,5,7,7,14,16,27,29,0,0,7,-7,5,-5,3,3,4,9,6,13
2020-06-28,I1,Udinese,Atalanta,0,2,3,9,13,4,13,919.173544201704,1358.98768570515,0,3,0,0,2,4,3,0,4,15,10,23,21,38,-1,1,-4,4,-9,9,3,2,13,4,13,9
2020-06-28,I1,Parma,Inter,0,1,2,9,14,2,6,1069.43593788712,1325.90448648018,0,0,2,2,0,0,2,2,7,7,14,16,30,40,-1,1,-5,5,-4,4,2,1,6,2,14,9
2020-06-30,I1,Torino,Lazio,0,1,2,2,12,1,6,842.18235634887,1381.05577259808,1,0,0,1,2,0,0,1,4,12,7,23,21,53,-1,1,-10,10,-5,5,2,1,6,1,12,2
2020-06-30,I1,Genoa,Juventus,0,1,3,2,11,2,9,960.805192041928,1379.85537943189,0,2,2,0,0,2,2,0,7,15,12,24,21,47,-2,2,-9,9,-7,7,3,1,9,2,11,2
2020-07-01,I1,Bologna,Cagliari,1,1,1,16,6,7,4,1006.24316839529,995.312431218595,0,1,1,0,0,1,3,0,4,6,14,9,28,24,0,0,10,-10,3,-3,1,1,4,7,6,16
2020-07-01,I1,Inter,Brescia,2,6,0,20,3,12,1,1337.80714982495,801.095508631256,0,0,0,0,10,1,1,6,7,2,16,4,40,11,6,-6,17,-17,11,-11,0,6,1,12,3,20
2020-07-01,I1,Fiorentina,Sassuolo,0,1,3,11,8,7,8,1032.68606919733,1044.99307575779,0,0,0,0,2,1,4,2,6,5,13,15,19,25,-2,2,3,-3,-1,1,3,1,8,7,8,11
2020-07-01,I1,Lecce,Sampdoria,0,1,2,12,8,6,5,865.125515296595,915.729771945803,0,0,2,2,0,0,2,2,3,3,10,10,18,22,-1,1,4,-4,1,-1,2,1,5,6,8,12
2020-07-01,I1,SPAL,Milan,1,2,2,4,25,3,12,814.361786043366,1158.61510238485,0,1,6,0,0,2,9,0,3,10,6,20,12,32,0,0,-21,21,-9,9,2,2,12,3,25,4
2020-07-01,I1,Verona,Parma,2,3,2,6,13,5,5,1048.20366297563,1057.53327454234,0,1,1,0,0,4,1,0,5,7,14,14,30,27,1,-1,-7,7,0,0,2,3,5,5,13,6
2020-07-02,I1,Atalanta,Napoli,2,2,0,6,15,4,8,1363.70195938384,1172.12204751874,3,4,0,0,4,4,0,0,15,15,23,21,40,29,2,-2,-9,9,-4,4,0,2,8,4,15,6
2020-07-02,I1,Roma,Udinese,0,0,2,9,8,6,3,1087.07379347488,914.459270523022,2,0,0,1,2,0,0,5,9,3,13,7,35,18,-2,2,1,-1,3,-3,2,0,3,6,8,9
2020-07-04,I1,Juventus,Torino,2,4,1,15,12,7,6,1387.06939379712,839.428779570705,7,0,0,5,15,0,0,5,15,4,24,4,49,20,3,-3,3,-3,1,-1,1,4,6,7,12,15
2020-07-04,I1,Sassuolo,Lecce,2,4,2,7,5,7,3,1087.29780059662,837.75365840486,0,0,0,2,2,0,1,2,8,0,18,10,28,17,2,-2,2,-2,4,-4,2,4,3,7,5,7
2020-07-04,I1,Lazio,Milan,0,0,3,8,7,2,5,1383.80934937624,1146.49157327313,3,0,0,0,28,3,0,1,12,8,23,18,53,33,-3,3,1,-1,-3,3,3,0,5,2,7,8
2020-07-05,I1,Inter,Bologna,0,1,2,15,11,9,8,1345.04238951175,1005.73995536261,1,1,0,0,11,1,0,0,10,5,18,15,42,26,-1,1,4,-4,1,-1,2,1,8,9,11,15
2020-07-05,I1,Brescia,Verona,2,2,0,7,14,6,9,793.860268944453,1081.0627454795,0,0,0,0,1,1,7,6,2,7,4,16,11,33,2,-2,-7,7,-3,3,0,2,9,6,14,7
2020-07-05,I1,Cagliari,Atalanta,0,0,1,6,22,1,12,995.815644251274,1385.56159559675,1,4,0,0,1,5,0,0,7,15,10,25,24,40,-1,1,-16,16,-11,11,1,0,12,1,22,6
2020-07-05,I1,Parma,Fiorentina,0,1,2,7,9,2,6,1024.67419203847,990.381344358496,0,0,3,1,0,0,3,2,4,3,11,10,26,19,-1,1,-2,2,-4,4,2,1,6,2,9,7
2020-07-05,I1,Sampdoria,SPAL,2,3,0,9,8,5,3,943.101628837538,826.48531515509,0,0,1,1,0,0,1,1,6,4,10,7,25,12,3,-3,1,-1,2,-2,0,3,3,5,8,9
2020-07-05,I1,Udinese,Genoa,1,2,2,9,6,6,4,978.474558433431,953.591177676697,0,0,1,0,0,5,4,1,5,4,7,12,21,18,0,0,3,-3,2,-2,2,2,4,6,6,9
2020-07-05,I1,Napoli,Roma,2,2,1,18,5,12,4,1150.26241130583,1023.05850556447,2,0,0,1,2,0,0,1,12,9,21,13,28,32,1,-1,13,-13,8,-8,1,2,4,12,5,18
2020-07-07,I1,Lecce,Lazio,2,2,1,7,14,3,10,820.904505422677,1296.91313395501,0,1,3,0,0,1,3,0,0,9,9,22,16,50,1,-1,-7,7,-7,7,1,2,10,3,14,7
2020-07-07,I1,Milan,Juventus,2,4,2,9,9,9,4,1233.38778869436,1391.54032518963,1,3,0,0,1,3,0,0,10,15,18,24,33,49,2,-2,0,0,5,-5,2,4,4,9,9,9
2020-07-08,I1,Fiorentina,Cagliari,1,0,0,11,11,7,7,1025.52961525768,989.677622803699,0,0,1,0,0,2,5,1,5,7,10,9,19,21,0,0,0,0,0,0,0,0,7,7,11,11
2020-07-08,I1,Genoa,Napoli,0,1,2,7,16,3,11,954.735144406559,1171.043363071,0,0,3,1,0,0,3,1,5,12,13,24,19,30,-1,1,-9,9,-8,8,2,1,11,3,16,7
2020-07-08,I1,Atalanta,Sampdoria,2,2,0,11,9,6,3,1391.69961704432,979.98749526252,4,1,0,0,5,1,0,0,15,6,28,13,42,27,2,-2,2,-2,3,-3,0,2,3,6,9,11
2020-07-08,I1,Bologna,Sassuolo,0,1,2,8,11,6,5,1061.79071839162,1104.14695357881,0,1,0,0,1,2,4,0,7,8,17,18,29,30,-1,1,-3,3,1,-1,2,1,5,6,11,8
2020-07-08,I1,Roma,Parma,2,2,1,15,4,7,2,1002.2775537993,989.525921139289,0,0,1,1,0,0,1,1,6,4,10,11,29,26,1,-1,11,-11,5,-5,1,2,2,7,4,15
2020-07-08,I1,Torino,Brescia,2,3,1,14,13,10,6,834.957848178197,867.482522415511,0,0,1,1,0,0,1,7,4,5,4,6,20,14,2,-2,1,-1,4,-4,1,3,6,10,13,14
2020-07-09,I1,SPAL,Udinese,0,0,3,11,7,3,4,789.599448730108,977.330591703568,0,1,0,0,1,1,10,0,4,5,4,8,12,22,-3,3,4,-4,-1,1,3,0,4,3,7,11
2020-07-09,I1,Verona,Inter,1,2,2,10,13,4,7,1007.44049200844,1288.99162648274,1,1,0,0,1,1,0,0,7,10,13,17,30,39,0,0,-3,3,-3,3,2,2,7,4,13,10
2020-07-11,I1,Lazio,Sassuolo,0,1,2,7,11,1,4,1236.79452459963,1132.26501264846,0,2,1,0,0,3,1,0,6,11,19,20,47,30,-1,1,-4,4,-3,3,2,1,4,1,11,7
2020-07-11,I1,Brescia,Roma,0,0,3,8,16,4,9,819.53118905391,1033.10361209951,1,0,0,2,2,0,0,2,5,6,6,12,14,29,-3,3,-8,8,-5,5,3,0,9,4,16,8
2020-07-11,I1,Juventus,Atalanta,1,2,2,6,9,5,4,1328.99218319416,1399.19827947179,8,5,0,0,16,6,0,0,12,15,24,28,46,45,0,0,-3,3,1,-1,2,2,4,5,9,6
2020-07-12,I1,Genoa,SPAL,2,2,0,12,3,9,0,940.428755924716,761.965044739748,0,0,4,2,0,0,4,2,2,1,12,4,19,12,2,-2,9,-9,9,-9,0,2,0,9,3,12
2020-07-12,I1,Cagliari,Lecce,1,0,0,12,15,6,10,991.322832680367,881.02311477806,0,0,1,3,0,0,1,3,8,3,9,12,19,18,0,0,-3,3,-4,4,0,0,10,6,15,12
2020-07-12,I1,Fiorentina,Verona,1,1,1,10,5,3,4,1023.88440538101,1018.15719499615,0,0,0,1,1,0,6,7,5,5,10,13,19,28,0,0,5,-5,-1,1,1,1,4,3,5,10
2020-07-12,I1,Parma,Bologna,1,2,2,13,9,5,6,958.699862839084,1033.67265932197,0,2,4,0,0,2,4,0,3,7,8,14,25,29,0,0,4,-4,-1,1,2,2,6,5,9,13
2020-07-12,I1,Udinese,Sampdoria,0,1,3,7,9,4,6,1004.96499569393,972.488832835054,0,0,0,1,1,0,5,1,7,6,11,12,22,24,-2,2,-2,2,-2,2,3,1,6,4,9,7
2020-07-12,I1,Napoli,Milan,1,2,2,14,4,9,4,1185.34975155285,1295.93593068983,3,1,0,0,3,4,0,0,12,13,24,18,33,36,0,0,10,-10,5,-5,2,2,4,9,4,14
2020-07-13,I1,Inter,Torino,2,3,1,20,6,11,4,1278.27492349503,882.909181539798,0,0,1,6,0,0,1,6,8,6,17,7,37,23,2,-2,14,-14,7,-7,1,3,4,11,6,20
2020-07-14,I1,Atalanta,Brescia,2,6,2,13,6,7,5,1396.00846704583,794.85208045491,5,0,0,2,6,0,0,8,13,4,28,6,45,14,4,-4,7,-7,2,-2,2,6,5,7,6,13
2020-07-15,I1,Bologna,Napoli,1,1,1,11,9,2,4,1030.2726451384,1190.27714794633,0,1,1,0,0,1,5,0,8,10,12,22,30,33,0,0,2,-2,-2,2,1,1,4,2,9,11
2020-07-15,I1,Milan,Parma,2,3,1,21,9,7,5,1291.00853429635,962.099877022651,2,0,0,2,2,0,0,2,11,1,18,8,37,23,2,-2,12,-12,2,-2,1,3,5,7,9,21
2020-07-15,I1,Sampdoria,Cagliari,2,3,0,9,15,4,3,1020.4340957643,986.407380202363,1,0,0,0,1,3,0,2,9,6,15,9,26,17,3,-3,-6,6,1,-1,0,3,3,4,15,9
2020-07-15,I1,Lecce,Fiorentina,0,1,3,10,12,3,7,885.938567256064,1023.62068148268,1,1,0,0,1,1,0,0,4,5,10,11,19,20,-2,2,-2,2,-4,4,3,1,7,3,12,10
2020-07-15,I1,Roma,Verona,2,2,1,20,9,6,3,1057.78272069851,1018.42091889448,1,0,0,0,1,1,0,8,6,6,15,13,32,29,1,-1,11,-11,3,-3,1,2,3,6,9,20
2020-07-15,I1,Sassuolo,Juventus,1,3,3,16,13,12,6,1173.61219801426,1332.18199562012,1,0,0,1,3,0,0,1,13,10,20,22,33,44,0,0,3,-3,6,-6,3,3,6,12,13,16
2020-07-15,I1,Udinese,Lazio,1,0,0,15,15,7,3,957.019732764679,1195.44733923383,0,0,1,1,0,0,6,1,7,6,11,18,21,44,0,0,0,0,4,-4,0,0,3,7,15,15
2020-07-16,I1,Torino,Genoa,2,3,0,8,10,4,4,874.739560884252,963.550848763078,1,0,0,0,1,6,0,2,3,5,7,14,20,21,3,-3,-2,2,0,0,0,3,4,4,10,8
2020-07-16,I1,SPAL,Inter,0,0,4,8,13,1,8,738.842951901386,1286.44454415058,0,0,1,0,0,2,11,1,1,10,4,17,11,37,-4,4,-5,5,-7,7,4,0,8,1,13,8
2020-07-18,I1,Verona,Atalanta,1,1,1,11,17,8,7,990.030843361944,1399.93750191671,0,0,0,0,2,7,1,1,5,13,10,28,26,48,0,0,-6,6,1,-1,1,1,7,8,17,11
2020-07-18,I1,Cagliari,Sassuolo,1,1,1,2,5,1,2,937.199423090427,1180.44653460665,0,3,0,0,1,4,2,0,3,13,9,18,16,33,0,0,-3,3,-1,1,1,1,2,1,5,2
2020-07-18,I1,Milan,Bologna,2,5,1,17,8,14,3,1302.48720687546,1037.16090210157,3,0,0,0,3,3,0,1,11,6,21,10,39,30,4,-4,9,-9,11,-11,1,5,3,14,8,17
2020-07-19,I1,Parma,Sampdoria,0,2,3,13,12,7,5,950.621204443536,1069.64205287624,0,1,0,0,1,1,5,0,1,12,8,15,22,26,-1,1,1,-1,2,-2,3,2,5,7,12,13
2020-07-19,I1,Brescia,SPAL,2,2,1,15,13,6,7,790.923045584035,733.553352240205,0,0,1,3,0,0,1,3,3,1,5,4,14,10,1,-1,2,-2,-1,1,1,2,7,6,13,15
2020-07-19,I1,Fiorentina,Torino,2,2,0,12,5,4,1,1050.95440088332,942.914617286054,0,0,0,7,2,0,7,7,8,6,14,10,23,23,2,-2,7,-7,3,-3,0,2,1,4,5,12
2020-07-19,I1,Genoa,Lecce,2,2,1,8,17,5,2,895.375792361276,858.604847855428,1,0,0,0,1,1,0,4,4,4,11,7,20,18,1,-1,-9,9,3,-3,1,2,2,5,17,8
2020-07-19,I1,Napoli,Udinese,2,2,1,17,3,10,3,1183.38889098316,966.548811368851,0,2,0,0,4,2,1,0,8,8,23,11,33,22,1,-1,14,-14,7,-7,1,2,3,10,3,17
2020-07-19,I1,Roma,Inter,1,2,2,6,4,3,3,1086.17279623104,1291.73414381176,2,1,0,0,2,3,0,0,9,10,18,17,32,37,0,0,2,-2,0,0,2,2,3,3,4,6
2020-07-20,I1,Juventus,Lazio,2,2,1,13,6,10,5,1325.34765902772,1185.91826062966,0,0,0,0,17,1,1,2,8,4,23,16,42,42,1,-1,7,-7,5,-5,1,2,5,10,6,13
2020-07-21,I1,Atalanta,Bologna,2,1,0,13,9,7,2,1386.69925404401,1014.1484414078,6,0,0,1,7,0,0,2,11,5,26,10,46,27,1,-1,4,-4,5,-5,0,1,2,7,9,13
2020-07-21,I1,Sassuolo,Milan,0,1,2,6,12,3,8,1170.77541667371,1325.49966756924,0,0,0,0,4,5,1,1,11,13,19,21,33,39,-1,1,-6,6,-5,5,2,1,8,3,12,6
2020-07-22,I1,Parma,Napoli,2,2,1,6,12,3,4,929.173826497571,1197.66129842864,0,0,1,0,0,2,6,1,1,11,5,23,22,36,1,-1,-6,6,-1,1,1,2,4,3,12,6
2020-07-22,I1,Inter,Fiorentina,1,0,0,12,6,9,4,1283.23680771345,1081.59713222794,1,2,0,0,1,2,0,0,8,11,18,14,35,26,0,0,6,-6,5,-5,0,0,4,9,6,12
2020-07-22,I1,Lecce,Brescia,2,3,1,13,10,10,3,829.978988362742,817.686606973124,0,0,1,3,0,0,1,9,4,6,4,8,15,14,2,-2,3,-3,7,-7,1,3,3,10,10,13
2020-07-22,I1,Sampdoria,Genoa,0,1,2,11,7,7,5,1091.0894308222,924.001651853962,2,0,0,1,2,0,0,3,12,7,18,11,29,23,-1,1,4,-4,2,-2,2,1,5,7,7,11
2020-07-22,I1,SPAL,Roma,0,1,6,9,13,4,9,706.789790851116,1094.67013232936,0,1,2,0,0,1,12,0,0,10,4,19,10,30,-5,5,-4,4,-5,5,6,1,9,4,13,9
2020-07-22,I1,Torino,Verona,1,1,1,6,8,4,6,912.271885941434,1003.26909123464,2,0,0,1,2,0,0,9,6,3,10,10,20,27,0,0,-2,2,-2,2,1,1,6,4,8,6
2020-07-23,I1,Udinese,Juventus,2,2,1,9,14,4,6,952.276403923369,1345.15343986635,0,0,0,0,1,1,7,2,5,8,10,23,22,44,1,-1,-5,5,-2,2,1,2,6,4,14,9
2020-07-23,I1,Lazio,Cagliari,2,2,1,16,8,12,4,1166.11247979104,946.870541023366,0,0,2,1,0,0,2,3,1,3,13,10,39,14,1,-1,8,-8,8,-8,1,2,4,12,8,16
2020-07-24,I1,Milan,Atalanta,1,1,1,6,9,3,4,1344.1219229875,1393.40896735047,4,0,0,0,4,8,0,2,13,11,23,26,39,46,0,0,-3,3,-1,1,1,1,4,3,9,6
2020-07-25,I1,Brescia,Parma,0,1,2,10,12,7,6,775.380038276082,981.927001801529,1,0,0,3,1,0,0,3,3,4,8,8,11,22,-1,1,-2,2,1,-1,2,1,6,7,12,10
2020-07-25,I1,Genoa,Inter,0,0,3,7,8,2,4,970.304945725675,1274.86990959027,2,0,0,0,2,4,0,1,9,9,14,19,25,35,-3,3,-1,1,-2,2,3,0,4,2,8,7
2020-07-25,I1,Napoli,Sassuolo,2,2,0,16,4,9,1,1144.90812312468,1152.15316125545,1,0,0,0,5,5,0,1,8,8,20,16,35,32,2,-2,12,-12,8,-8,0,2,1,9,4,16
2020-07-26,I1,Bologna,Lecce,2,3,2,18,19,12,10,1007.43872810133,872.285557059784,0,0,0,1,1,0,6,5,2,7,9,7,27,17,1,-1,-1,1,2,-2,2,3,10,12,19,18
2020-07-26,I1,Cagliari,Udinese,0,0,1,14,10,8,6,932.750872937427,1010.2376778168,0,0,0,1,2,0,3,1,3,7,10,12,13,24,-1,1,4,-4,2,-2,1,0,6,8,10,14
2020-07-26,I1,Roma,Fiorentina,2,2,1,12,4,7,2,1108.99930833927,1089.96403035111,0,0,0,0,3,3,1,1,13,9,19,14,32,27,1,-1,8,-8,5,-5,1,2,2,7,4,12
2020-07-26,I1,SPAL,Torino,1,1,1,3,14,2,7,692.460614841203,916.369199460539,0,0,3,8,0,0,13,8,0,7,4,11,10,18,0,0,-11,11,-5,5,1,1,7,2,14,3
2020-07-26,I1,Verona,Lazio,0,1,5,9,12,6,7,999.171777715535,1180.23214787698,0,0,0,1,3,0,2,3,4,4,11,13,28,39,-4,4,-3,3,-1,1,5,1,7,6,12,9
2020-07-26,I1,Juventus,Sampdoria,2,2,0,14,13,8,8,1287.19216597292,1044.78613695049,1,2,0,0,18,2,0,0,5,9,20,15,44,29,2,-2,1,-1,0,0,0,2,8,8,13,14
2020-07-28,I1,Parma,Atalanta,0,1,2,8,11,6,5,996.867253311075,1391.15431909847,1,0,0,0,1,9,0,3,7,9,10,24,22,47,-1,1,-3,3,1,-1,2,1,5,6,11,8
2020-07-28,I1,Inter,Napoli,2,2,0,6,8,5,2,1290.97220798812,1189.68016695742,0,0,0,1,2,0,1,2,11,8,19,20,37,38,2,-2,-2,2,3,-3,0,2,2,5,8,6
2020-07-29,I1,Lazio,Brescia,2,2,0,25,8,15,3,1213.86562163113,760.439786766537,1,0,0,4,1,0,0,10,7,3,13,8,39,11,2,-2,17,-17,12,-12,0,2,3,15,8,25
2020-07-29,I1,Sampdoria,Milan,0,1,4,16,18,5,11,1027.37055100264,1346.37657123951,0,1,1,0,0,6,1,0,9,11,15,24,26,39,-3,3,-2,2,-6,6,4,1,11,5,18,16
2020-07-29,I1,Sassuolo,Genoa,2,5,0,15,10,9,3,1107.38111742271,954.20264732783,0,1,1,0,0,1,2,0,5,9,16,11,29,25,5,-5,5,-5,6,-6,0,5,3,9,10,15
2020-07-29,I1,Udinese,Lecce,0,1,2,8,10,3,6,1035.2168999637,852.141545050852,1,0,0,2,2,0,0,6,7,4,14,7,27,17,-1,1,-2,2,-3,3,2,1,6,3,10,8
2020-07-29,I1,Verona,SPAL,2,3,0,14,12,9,5,965.538303961376,701.547481172539,0,0,1,4,0,0,3,4,3,1,8,2,27,11,3,-3,2,-2,4,-4,0,3,5,9,12,14
2020-07-29,I1,Cagliari,Juventus,2,2,0,9,20,5,10,907.77165079053,1304.60775192077,0,0,1,1,0,0,4,3,2,8,10,20,13,44,2,-2,-11,11,-5,5,0,2,10,5,20,9
2020-07-29,I1,Fiorentina,Bologna,2,4,0,15,8,9,3,1059.71549213054,1027.58274011026,1,0,0,2,3,0,0,3,8,5,13,12,26,27,4,-4,7,-7,6,-6,0,4,3,9,8,15
2020-07-29,I1,Torino,Roma,0,2,3,5,12,5,7,907.282333129203,1139.24784655984,0,2,0,0,3,2,1,0,5,13,11,19,18,32,-1,1,-7,7,-2,2,3,2,7,5,12,5
2020-08-01,I1,Brescia,Sampdoria,1,1,1,11,11,6,5,754.432224779212,1012.37610887504,0,0,1,1,0,0,1,1,3,6,7,15,10,26,0,0,0,0,1,-1,1,1,5,6,11,11
2020-08-01,I1,Atalanta,Inter,0,0,2,8,7,3,4,1397.14880090526,1322.39384990369,7,1,0,0,8,5,0,0,11,11,24,21,47,37,-2,2,1,-1,-1,1,2,0,4,3,7,8
2020-08-01,I1,Juventus,Roma,0,1,3,9,9,4,7,1224.99964420705,1152.57801596732,2,3,0,0,19,3,0,0,7,13,17,19,41,32,-2,2,0,0,-3,3,3,1,7,4,9,9
2020-08-01,I1,Milan,Cagliari,2,3,0,12,4,7,3,1361.3710133671,987.37975850425,0,0,0,2,5,0,1,4,13,4,24,10,42,16,3,-3,8,-8,4,-4,0,3,3,7,4,12
2020-08-01,I1,Napoli,Lazio,2,3,1,11,8,6,4,1158.25852504184,1219.87318361846,2,1,0,0,6,1,0,0,7,10,17,16,35,39,2,-2,3,-3,2,-2,1,3,4,6,8,11
2020-08-02,I1,SPAL,Fiorentina,0,1,3,7,20,5,11,681.969267269622,1118.2697878699,0,0,0,1,1,0,14,2,1,10,2,15,8,29,-2,2,-13,13,-6,6,3,1,11,5,20,7
2020-08-02,I1,Bologna,Torino,1,1,1,13,13,5,11,969.028444370907,893.95216372172,1,0,0,0,2,1,0,9,4,5,12,8,24,18,0,0,0,0,-6,6,1,1,11,5,13,13
2020-08-02,I1,Genoa,Verona,2,3,0,4,13,4,3,910.876805603311,985.116517864294,0,0,1,0,0,1,1,10,6,5,11,11,25,27,3,-3,-9,9,1,-1,0,3,3,4,13,4
2020-08-02,I1,Lecce,Parma,0,3,4,12,18,8,11,899.598612169468,990.872771504286,1,1,0,0,1,1,0,0,6,6,10,7,20,21,-1,1,-6,6,-3,3,4,3,11,8,18,12
2020-08-02,I1,Sassuolo,Udinese,0,0,1,18,7,14,3,1150.70695914723,987.759832845081,1,1,0,0,1,1,0,0,5,7,18,14,32,24,-1,1,11,-11,11,-11,1,0,3,14,7,18
2018-08-18,I1,Chievo,Juventus,0,2,3,7,23,2,11,1000,1172.13021626421,0,0,0,2,0,0,0,4,0,6,0,14,0,38,-1,1,-16,16,-9,9,3,2,11,2,23,7
2018-08-18,I1,Lazio,Napoli,0,1,2,9,11,5,6,1168.31832494551,1209.81338371479,2,0,0,2,2,0,0,3,9,9,13,17,36,38,-1,1,-2,2,-1,1,2,1,6,5,11,9
2018-08-19,I1,Bologna,SPAL,0,0,1,8,10,3,5,965.623880052908,675.386010848016,0,0,0,5,3,0,1,5,4,1,10,2,24,8,-1,1,-2,2,-2,2,1,0,5,3,10,8
2018-08-19,I1,Empoli,Cagliari,2,2,0,9,12,4,5,900.967884403201,976.030245688526,0,0,0,3,1,0,2,5,7,4,9,7,14,16,2,-2,-3,3,-1,1,0,2,5,4,12,9
2018-08-19,I1,Parma,Udinese,1,2,2,9,16,6,6,1014.65431371736,1033.75633202636,0,2,1,0,0,2,1,0,9,9,10,17,24,24,0,0,-7,7,0,0,2,2,6,6,16,9
2018-08-19,I1,Sassuolo,Inter,2,1,0,7,11,5,4,1104.71045996595,1375.54498975974,0,2,1,0,0,6,1,0,4,11,17,21,32,37,1,-1,-4,4,1,-1,0,1,4,5,11,7
2018-08-19,I1,Torino,Roma,0,0,1,8,16,5,13,897.35672803972,1205.44744391017,0,4,1,0,0,4,2,0,3,13,9,22,16,35,-1,1,-8,8,-8,8,1,0,13,5,16,8
2018-08-20,I1,Atalanta,Frosinone,2,4,0,16,6,10,1,1343.99766104921,838.625254030219,0,1,1,0,0,5,1,0,8,7,21,11,44,16,4,-4,10,-10,9,-9,0,4,1,10,6,16
2018-08-25,I1,Juventus,Lazio,2,2,0,14,8,9,3,1189.45770509708,1140.1220925057,0,0,1,1,0,0,1,1,6,9,14,10,38,33,2,-2,6,-6,6,-6,0,2,3,9,8,14
2018-08-25,I1,Napoli,Milan,2,3,2,21,6,13,4,1238.0096161546,1372.72052618283,3,2,0,0,7,7,0,0,9,13,20,24,41,44,1,-1,15,-15,9,-9,2,3,4,13,6,21
2018-08-26,I1,Cagliari,Sassuolo,1,2,2,12,12,7,6,922.842050107984,1157.58833713191,1,0,0,1,1,0,0,2,3,6,6,17,16,35,0,0,0,0,1,-1,2,2,6,7,12,12
2018-08-26,I1,Fiorentina,Chievo,2,6,1,19,5,15,3,1124.8530442915,982.672511167128,2,0,0,0,4,0,0,0,10,0,18,0,31,0,5,-5,14,-14,12,-12,1,6,3,15,5,19
2018-08-26,I1,Frosinone,Bologna,1,0,0,11,10,7,5,831.955298759804,911.756685118393,0,0,2,3,0,0,2,4,4,4,11,9,16,24,0,0,1,-1,2,-2,0,0,5,7,10,11
2018-08-26,I1,Genoa,Empoli,2,2,1,10,12,4,8,976.886498579159,954.156079983743,1,1,0,0,1,1,0,0,9,7,13,12,25,17,1,-1,-2,2,-4,4,1,2,8,4,12,10
2018-08-26,I1,Inter,Torino,1,2,2,9,10,6,7,1322.66711259378,888.0699420495,1,0,0,0,3,2,0,10,10,3,18,9,36,13,0,0,-1,1,-1,1,2,2,7,6,10,9
2018-08-26,I1,SPAL,Parma,2,1,0,15,3,5,0,729.253205782531,1015.53310887281,0,2,1,0,0,2,15,0,4,10,4,11,11,22,1,-1,12,-12,5,-5,0,1,0,5,3,15
2018-08-26,I1,Udinese,Sampdoria,2,1,0,13,9,5,4,1032.87753687091,1002.28640720297,0,0,1,0,0,1,1,2,10,4,15,16,22,26,1,-1,4,-4,1,-1,0,1,4,5,9,13
2018-08-27,I1,Roma,Atalanta,1,3,3,21,17,11,10,1214.73422990039,1350.66761631963,1,1,0,0,4,10,0,0,15,10,25,21,38,46,0,0,4,-4,1,-1,3,3,10,11,17,21
2018-08-31,I1,Milan,Roma,2,2,1,18,6,9,3,1328.89969697903,1220.69319617675,1,5,0,0,6,5,0,0,10,13,23,26,41,36,1,-1,12,-12,6,-6,1,2,3,9,6,18
2018-09-01,I1,Bologna,Inter,0,0,3,7,10,1,4,908.144986193009,1309.09066844751,0,0,1,1,0,0,2,1,5,10,7,19,24,36,-3,3,-3,3,-3,3,3,0,4,1,10,7
2018-09-01,I1,Parma,Juventus,0,1,2,8,20,7,10,961.861742927548,1227.12909523672,0,1,0,0,1,1,2,0,7,9,11,14,22,38,-1,1,-12,12,-3,3,2,1,10,7,20,8
2018-09-02,I1,Atalanta,Cagliari,0,0,1,8,4,5,3,1344.70865004326,932.261039843277,1,0,0,4,1,0,0,6,8,4,19,7,47,16,-1,1,4,-4,2,-2,1,0,3,5,4,8
2018-09-02,I1,Chievo,Empoli,1,0,0,11,12,5,4,937.381788647147,924.246647058221,0,0,1,1,0,0,1,1,0,7,0,11,0,16,0,0,-1,1,1,-1,0,0,4,5,12,11
2018-09-02,I1,Fiorentina,Udinese,2,1,0,13,4,4,1,1170.14376681149,1062.06724821951,3,0,0,0,5,3,0,1,10,10,21,17,31,25,1,-1,9,-9,3,-3,0,1,1,4,4,13
2018-09-02,I1,Lazio,Frosinone,2,1,0,17,7,8,5,1102.45070236606,835.566997685187,0,0,1,1,0,0,1,1,6,4,10,11,32,17,1,-1,10,-10,3,-3,0,1,5,8,7,17
2018-09-02,I1,Sampdoria,Napoli,2,3,0,7,12,4,6,973.096695854371,1281.8304453584,0,1,2,0,0,1,2,0,1,12,13,20,23,44,3,-3,-5,5,-2,2,0,3,6,4,12,7
